Country,Year,Sex,Age group,Sum of Obesity (Prevalence of BMI>2SD),Sum of Overweight (Prevalence of BMI>1SD),Sum of Underweight (Prevalence of BMI<minus1SD),Sum of GDP per Capita,Sum of Government Expenditure,Sum of Death due to illness / nutrition condition,Sum of Population
United States,2004,Girls,9,0.1996968,0.4136038,0.07789596,,,133.42959032779638,6468503421.997102
United States,2004,Boys,10,0.242794561,0.466016797,0.073024324,,,133.42959032779638,6468503421.997102
United States,2004,Girls,10,0.1965061,0.4170552,0.08153429,,,133.42959032779638,6468503421.997102
United States,2004,Boys,11,0.232663874,0.458106174,0.075658886,,,133.42959032779638,6468503421.997102
United States,2004,Girls,11,0.1863744,0.4073908,0.08011615,,,133.42959032779638,6468503421.997102
United States,2004,Boys,12,0.217121188,0.438273895,0.078850296,,,133.42959032779638,6468503421.997102
United States,2004,Girls,12,0.1727062,0.3892557,0.07504184,,,133.42959032779638,6468503421.997102
United States,2004,Boys,13,0.199073653,0.411128906,0.082209902,,,133.42959032779638,6468503421.997102
United States,2004,Girls,13,0.1587296,0.3673999,0.06822644,,,133.42959032779638,6468503421.997102
United States,2004,Boys,14,0.181283988,0.381334404,0.085335941,,,133.42959032779638,6468503421.997102
United States,2004,Girls,14,0.1472717,0.3463835,0.06136879,,,133.42959032779638,6468503421.997102
United States,2004,Boys,15,0.166221759,0.353380523,0.087857338,,,133.42959032779638,6468503421.997102
United States,2004,Girls,15,0.140724,0.3303717,0.05566249,,,133.42959032779638,6468503421.997102
United States,2004,Boys,16,0.156011397,0.331376466,0.08948905,,,133.42959032779638,6468503421.997102
United States,2004,Girls,16,0.1413241,0.323198,0.05185577,,,133.42959032779638,6468503421.997102
United States,2004,Boys,17,0.152641891,0.319146878,0.090077941,,,133.42959032779638,6468503421.997102
United States,2004,Girls,17,0.1518092,0.3289334,0.05051297,,,133.42959032779638,6468503421.997102
United States,2004,Boys,18,0.157801706,0.321350177,0.088940195,,,133.42959032779638,6468503421.997102
United States,2004,Girls,18,0.1748189,0.3511789,0.05213889,,,133.42959032779638,6468503421.997102
United States,2004,Boys,19,0.162144229,0.363407856,0.079047895,,,133.42959032779638,6468503421.997102
United States,2004,Girls,19,0.1828714,0.3635375,0.05997715,,,133.42959032779638,6468503421.997102
United States,2005,Boys,5,0.168214256,0.365180945,0.063507011,,,133.42959032779638,6468503421.997102
United States,2005,Girls,5,0.1475616,0.3286821,0.05892586,,,133.42959032779638,6468503421.997102
United States,2005,Boys,6,0.199021836,0.383280304,0.066750453,,,133.42959032779638,6468503421.997102
United States,2005,Girls,6,0.1681205,0.3508291,0.05886335,,,133.42959032779638,6468503421.997102
United States,2005,Boys,7,0.224116781,0.411531368,0.06856859,,,133.42959032779638,6468503421.997102
United States,2005,Girls,7,0.1856406,0.376929,0.06322169,,,133.42959032779638,6468503421.997102
United States,2005,Boys,8,0.241347569,0.440979956,0.069606213,,,133.42959032779638,6468503421.997102
United States,2005,Girls,8,0.1979324,0.4011312,0.07008091,,,133.42959032779638,6468503421.997102
United States,2005,Boys,9,0.249311339,0.463647566,0.070625732,,,133.42959032779638,6468503421.997102
United States,2005,Girls,9,0.2030877,0.4176217,0.07705555,,,133.42959032779638,6468503421.997102
United States,2005,Boys,10,0.247482114,0.471891677,0.072354036,,,133.42959032779638,6468503421.997102
United States,2005,Girls,10,0.1998744,0.4210699,0.08066719,,,133.42959032779638,6468503421.997102
United States,2005,Boys,11,0.237290593,0.463958268,0.07498096,,,133.42959032779638,6468503421.997102
United States,2005,Girls,11,0.1896567,0.4113423,0.07926972,,,133.42959032779638,6468503421.997102
United States,2005,Boys,12,0.221650791,0.444077859,0.078168741,,,133.42959032779638,6468503421.997102
United States,2005,Girls,12,0.1758581,0.3930963,0.07424823,,,133.42959032779638,6468503421.997102
United States,2005,Boys,13,0.203467746,0.416844223,0.081529603,,,133.42959032779638,6468503421.997102
United States,2005,Girls,13,0.1617309,0.3710985,0.06749951,,,133.42959032779638,6468503421.997102
United States,2005,Boys,14,0.185515972,0.386919617,0.084661226,,,133.42959032779638,6468503421.997102
United States,2005,Girls,14,0.150134,0.3499377,0.06070677,,,133.42959032779638,6468503421.997102
United States,2005,Boys,15,0.170294062,0.358816619,0.087190431,,,133.42959032779638,6468503421.997102
United States,2005,Girls,15,0.1434956,0.3338159,0.05505266,,,133.42959032779638,6468503421.997102
United States,2005,Boys,16,0.159967246,0.336686842,0.088829217,,,133.42959032779638,6468503421.997102
United States,2005,Girls,16,0.1440871,0.3266037,0.05127828,,,133.42959032779638,6468503421.997102
United States,2005,Boys,17,0.156568364,0.324406062,0.089421512,,,133.42959032779638,6468503421.997102
United States,2005,Girls,17,0.1546725,0.3324012,0.04994213,,,133.42959032779638,6468503421.997102
United States,2005,Boys,18,0.161809072,0.326668156,0.08828396,,,133.42959032779638,6468503421.997102
United States,2005,Girls,18,0.1778884,0.3548069,0.05154406,,,133.42959032779638,6468503421.997102
United States,2005,Boys,19,0.165854714,0.368449354,0.07846462,,,133.42959032779638,6468503421.997102
United States,2005,Girls,19,0.1858564,0.367065,0.05935315,,,133.42959032779638,6468503421.997102
United States,2006,Boys,5,0.171925607,0.370157416,0.063020897,,,133.42959032779638,6468503421.997102
United States,2006,Girls,5,0.1501403,0.3318306,0.05835323,,,133.42959032779638,6468503421.997102
United States,2006,Boys,6,0.20307895,0.388479482,0.06622242,,,133.42959032779638,6468503421.997102
United States,2006,Girls,6,0.1708905,0.354124,0.0582775,,,133.42959032779638,6468503421.997102
United States,2006,Boys,7,0.228382785,0.416887908,0.068012158,,,133.42959032779638,6468503421.997102
United States,2006,Girls,7,0.1885605,0.3803573,0.06259318,,,133.42959032779638,6468503421.997102
United States,2006,Boys,8,0.245712782,0.446422863,0.069031625,,,133.42959032779638,6468503421.997102
United States,2006,Girls,8,0.200953,0.4046603,0.06939483,,,133.42959032779638,6468503421.997102
United States,2006,Boys,9,0.253697902,0.469117444,0.070039553,,,133.42959032779638,6468503421.997102
United States,2006,Girls,9,0.2061518,0.4212044,0.07631682,,,133.42959032779638,6468503421.997102
United States,2006,Boys,10,0.251843874,0.477356168,0.071759456,,,133.42959032779638,6468503421.997102
United States,2006,Girls,10,0.2029187,0.4246495,0.0799066,,,133.42959032779638,6468503421.997102
United States,2006,Boys,11,0.241597686,0.469402944,0.074380153,,,133.42959032779638,6468503421.997102
United States,2006,Girls,11,0.192624,0.4148648,0.07852715,,,133.42959032779638,6468503421.997102
United States,2006,Boys,12,0.225871143,0.449480438,0.077565054,,,133.42959032779638,6468503421.997102
United States,2006,Girls,12,0.1787085,0.3965187,0.0735506,,,133.42959032779638,6468503421.997102
United States,2006,Boys,13,0.207566516,0.42216777,0.080927193,,,133.42959032779638,6468503421.997102
United States,2006,Girls,13,0.1644459,0.3743927,0.06685845,,,133.42959032779638,6468503421.997102
United States,2006,Boys,14,0.189468406,0.392125649,0.084063778,,,133.42959032779638,6468503421.997102
United States,2006,Girls,14,0.1527239,0.3531011,0.06012085,,,133.42959032779638,6468503421.997102
United States,2006,Boys,15,0.174101695,0.363886923,0.086599774,,,133.42959032779638,6468503421.997102
United States,2006,Girls,15,0.1460032,0.3368795,0.05451118,,,133.42959032779638,6468503421.997102
United States,2006,Boys,16,0.16366915,0.341642286,0.088244578,,,133.42959032779638,6468503421.997102
United States,2006,Girls,16,0.1465861,0.3296319,0.05076433,,,133.42959032779638,6468503421.997102
United States,2006,Boys,17,0.160244199,0.329314895,0.08883958,,,133.42959032779638,6468503421.997102
United States,2006,Girls,17,0.1572606,0.3354849,0.0494336,,,133.42959032779638,6468503421.997102
United States,2006,Boys,18,0.16555973,0.331631381,0.087701922,,,133.42959032779638,6468503421.997102
United States,2006,Girls,18,0.1806608,0.3580351,0.05101418,,,133.42959032779638,6468503421.997102
United States,2006,Boys,19,0.169321396,0.373153269,0.077949684,,,133.42959032779638,6468503421.997102
United States,2006,Girls,19,0.188553,0.3702057,0.05879371,,,133.42959032779638,6468503421.997102
United States,2007,Boys,5,0.17540975,0.374828655,0.062581777,,,133.42959032779638,6468503421.997102
United States,2007,Girls,5,0.1525031,0.3346524,0.05783675,,,133.42959032779638,6468503421.997102
United States,2007,Boys,6,0.206880475,0.39335292,0.065745728,,,133.42959032779638,6468503421.997102
United States,2007,Girls,6,0.1734266,0.3570785,0.05774947,,,133.42959032779638,6468503421.997102
United States,2007,Boys,7,0.232374814,0.421903884,0.067510466,,,133.42959032779638,6468503421.997102
United States,2007,Girls,7,0.1912326,0.3834329,0.06202872,,,133.42959032779638,6468503421.997102
United States,2007,Boys,8,0.249794137,0.451516452,0.068514325,,,133.42959032779638,6468503421.997102
United States,2007,Girls,8,0.2037168,0.4078275,0.06878184,,,133.42959032779638,6468503421.997102
United States,2007,Boys,9,0.257797256,0.474234563,0.069512567,,,133.42959032779638,6468503421.997102
United States,2007,Girls,9,0.2089551,0.4244198,0.0756603,,,133.42959032779638,6468503421.997102
United States,2007,Boys,10,0.255919864,0.482468097,0.071225559,,,133.42959032779638,6468503421.997102
United States,2007,Girls,10,0.205704,0.4278617,0.07923279,,,133.42959032779638,6468503421.997102
United States,2007,Boys,11,0.245624279,0.474497694,0.073841149,,,133.42959032779638,6468503421.997102
United States,2007,Girls,11,0.1953397,0.4180251,0.07786923,,,133.42959032779638,6468503421.997102
United States,2007,Boys,12,0.229819821,0.454538398,0.077023748,,,133.42959032779638,6468503421.997102
United States,2007,Girls,12,0.1813183,0.3995883,0.07293071,,,133.42959032779638,6468503421.997102
United States,2007,Boys,13,0.211405514,0.42715519,0.080387057,,,133.42959032779638,6468503421.997102
United States,2007,Girls,13,0.1669326,0.377346,0.06628618,,,133.42959032779638,6468503421.997102
United States,2007,Boys,14,0.193174625,0.397006758,0.083527794,,,133.42959032779638,6468503421.997102
United States,2007,Girls,14,0.1550966,0.3559356,0.05959504,,,133.42959032779638,6468503421.997102
United States,2007,Boys,15,0.177675954,0.36864436,0.086069215,,,133.42959032779638,6468503421.997102
United States,2007,Girls,15,0.1483007,0.3396233,0.05402294,,,133.42959032779638,6468503421.997102
United States,2007,Boys,16,0.167146973,0.34629487,0.087718376,,,133.42959032779638,6468503421.997102
United States,2007,Girls,16,0.1488751,0.3323439,0.05029929,,,133.42959032779638,6468503421.997102
United States,2007,Boys,17,0.16369888,0.333925544,0.088314436,,,133.42959032779638,6468503421.997102
United States,2007,Girls,17,0.1596294,0.3382478,0.04897261,,,133.42959032779638,6468503421.997102
United States,2007,Boys,18,0.169084043,0.336293138,0.087175271,,,133.42959032779638,6468503421.997102
United States,2007,Girls,18,0.1831955,0.3609297,0.05053392,,,133.42959032779638,6468503421.997102
United States,2007,Boys,19,0.172571046,0.377563771,0.077488519,,,133.42959032779638,6468503421.997102
United States,2007,Girls,19,0.1910164,0.3730171,0.05829289,,,133.42959032779638,6468503421.997102
United States,2008,Boys,5,0.178637411,0.379201842,0.06218673,,,133.42959032779638,6468503421.997102
United States,2008,Girls,5,0.1546555,0.3371726,0.05737273,,,133.42959032779638,6468503421.997102
United States,2008,Boys,6,0.210396071,0.397906353,0.065318229,,,133.42959032779638,6468503421.997102
United States,2008,Girls,6,0.1757337,0.3597181,0.05727554,,,133.42959032779638,6468503421.997102
United States,2008,Boys,7,0.23606222,0.426585681,0.067061596,,,133.42959032779638,6468503421.997102
United States,2008,Girls,7,0.1936624,0.3861828,0.0615234,,,133.42959032779638,6468503421.997102
United States,2008,Boys,8,0.253560865,0.456268853,0.068052278,,,133.42959032779638,6468503421.997102
United States,2008,Girls,8,0.2062299,0.4106613,0.06823496,,,133.42959032779638,6468503421.997102
United States,2008,Boys,9,0.261578463,0.479008783,0.069042505,,,133.42959032779638,6468503421.997102
United States,2008,Girls,9,0.2115047,0.4272985,0.07507641,,,133.42959032779638,6468503421.997102
United States,2008,Boys,10,0.25967894,0.48723834,0.070749979,,,133.42959032779638,6468503421.997102
United States,2008,Girls,10,0.2082377,0.4307378,0.07863436,,,133.42959032779638,6468503421.997102
United States,2008,Boys,11,0.24933905,0.479253625,0.073361732,,,133.42959032779638,6468503421.997102
United States,2008,Girls,11,0.1978107,0.4208539,0.07728428,,,133.42959032779638,6468503421.997102
United States,2008,Boys,12,0.233465447,0.459262529,0.076542979,,,133.42959032779638,6468503421.997102
United States,2008,Girls,12,0.1836935,0.4023343,0.07237797,,,133.42959032779638,6468503421.997102
United States,2008,Boys,13,0.214953587,0.431816611,0.079907881,,,133.42959032779638,6468503421.997102
United States,2008,Girls,13,0.1691963,0.3799855,0.06577385,,,133.42959032779638,6468503421.997102
United States,2008,Boys,14,0.196604138,0.401572309,0.083052563,,,133.42959032779638,6468503421.997102
United States,2008,Girls,14,0.1572565,0.3584662,0.05912241,,,133.42959032779638,6468503421.997102
United States,2008,Boys,15,0.180987513,0.373097686,0.085598612,,,133.42959032779638,6468503421.997102
United States,2008,Girls,15,0.1503915,0.3420705,0.05358264,,,133.42959032779638,6468503421.997102
United States,2008,Boys,16,0.170372981,0.350653102,0.087250925,,,133.42959032779638,6468503421.997102
United States,2008,Girls,16,0.1509569,0.3347613,0.04987914,,,133.42959032779638,6468503421.997102
United States,2008,Boys,17,0.166906471,0.338246732,0.087846695,,,133.42959032779638,6468503421.997102
United States,2008,Girls,17,0.1617821,0.340711,0.04855607,,,133.42959032779638,6468503421.997102
United States,2008,Boys,18,0.172357521,0.340662624,0.086704752,,,133.42959032779638,6468503421.997102
United States,2008,Girls,18,0.1854969,0.3635128,0.05010067,,,133.42959032779638,6468503421.997102
United States,2008,Boys,19,0.175576674,0.381686943,0.077082445,,,133.42959032779638,6468503421.997102
United States,2008,Girls,19,0.1932561,0.3755266,0.05784001,,,133.42959032779638,6468503421.997102
United States,2009,Boys,5,0.181658728,0.383298647,0.061831844,,,133.42959032779638,6468503421.997102
United States,2009,Girls,5,0.1566651,0.3395006,0.0569452,,,133.42959032779638,6468503421.997102
United States,2009,Boys,6,0.213679126,0.402166556,0.064934736,,,133.42959032779638,6468503421.997102
United States,2009,Girls,6,0.1778845,0.3621548,0.05683913,,,133.42959032779638,6468503421.997102
United States,2009,Boys,7,0.239500238,0.430961787,0.06665945,,,133.42959032779638,6468503421.997102
United States,2009,Girls,7,0.1959255,0.3887202,0.06105905,,,133.42959032779638,6468503421.997102
United States,2009,Boys,8,0.257069356,0.460708216,0.067638695,,,133.42959032779638,6468503421.997102
United States,2009,Girls,8,0.2085698,0.4132755,0.06773386,,,133.42959032779638,6468503421.997102
United States,2009,Boys,9,0.265098706,0.483467168,0.068621991,,,133.42959032779638,6468503421.997102
United States,2009,Girls,9,0.2138784,0.4299533,0.07454292,,,133.42959032779638,6468503421.997102
United States,2009,Boys,10,0.263178647,0.491693157,0.070324732,,,133.42959032779638,6468503421.997102
United States,2009,Girls,10,0.2105975,0.4333903,0.0780885,,,133.42959032779638,6468503421.997102
United States,2009,Boys,11,0.252799291,0.483696737,0.072933271,,,133.42959032779638,6468503421.997102
United States,2009,Girls,11,0.2001134,0.4234634,0.07675077,,,133.42959032779638,6468503421.997102
United States,2009,Boys,12,0.236864327,0.46367879,0.076113515,,,133.42959032779638,6468503421.997102
United States,2009,Girls,12,0.1859088,0.404868,0.0718732,,,133.42959032779638,6468503421.997102
United States,2009,Boys,13,0.218265287,0.436177876,0.079479969,,,133.42959032779638,6468503421.997102
United States,2009,Girls,13,0.1713089,0.3824213,0.06530503,,,133.42959032779638,6468503421.997102
United States,2009,Boys,14,0.199809108,0.40584777,0.082628144,,,133.42959032779638,6468503421.997102
United States,2009,Girls,14,0.1592731,0.3608015,0.05868891,,,133.42959032779638,6468503421.997102
United States,2009,Boys,15,0.184085852,0.377271714,0.08517806,,,133.42959032779638,6468503421.997102
United States,2009,Girls,15,0.1523437,0.3443283,0.05317798,,,133.42959032779638,6468503421.997102
United States,2009,Boys,16,0.173394151,0.354740987,0.086832632,,,133.42959032779638,6468503421.997102
United States,2009,Girls,16,0.1528999,0.3369911,0.04949248,,,133.42959032779638,6468503421.997102
United States,2009,Boys,17,0.169912178,0.342301762,0.087427289,,,133.42959032779638,6468503421.997102
United States,2009,Girls,17,0.1637895,0.3429821,0.04817258,,,133.42959032779638,6468503421.997102
United States,2009,Boys,18,0.175425138,0.344763095,0.086282097,,,133.42959032779638,6468503421.997102
United States,2009,Girls,18,0.1876398,0.3658934,0.04970207,,,133.42959032779638,6468503421.997102
United States,2009,Boys,19,0.178388918,0.385549217,0.076724634,,,133.42959032779638,6468503421.997102
United States,2009,Girls,19,0.1953355,0.3778374,0.05742588,,,133.42959032779638,6468503421.997102
United States,2010,Boys,5,0.184480554,0.387142112,0.061503105,,,133.42959032779638,6468503421.997102
United States,2010,Girls,5,0.1585478,0.3416597,0.05655312,,,133.42959032779638,6468503421.997102
United States,2010,Boys,6,0.216738625,0.406157068,0.064579507,,,133.42959032779638,6468503421.997102
United States,2010,Girls,6,0.1798957,0.364413,0.05643895,,,133.42959032779638,6468503421.997102
United States,2010,Boys,7,0.242698687,0.435055716,0.06628759,,,133.42959032779638,6468503421.997102
United States,2010,Girls,7,0.1980392,0.3910701,0.06063352,,,133.42959032779638,6468503421.997102
United States,2010,Boys,8,0.260329637,0.464857783,0.067257147,,,133.42959032779638,6468503421.997102
United States,2010,Girls,8,0.2107534,0.415695,0.06727508,,,133.42959032779638,6468503421.997102
United States,2010,Boys,9,0.268368117,0.487632715,0.068234851,,,133.42959032779638,6468503421.997102
United States,2010,Girls,9,0.2160931,0.4324098,0.07405491,,,133.42959032779638,6468503421.997102
United States,2010,Boys,10,0.266429299,0.49585557,0.069933684,,,133.42959032779638,6468503421.997102
United States,2010,Girls,10,0.2127999,0.4358447,0.07758936,,,133.42959032779638,6468503421.997102
United States,2010,Boys,11,0.256015559,0.487850453,0.072539269,,,133.42959032779638,6468503421.997102
United States,2010,Girls,11,0.2022646,0.425879,0.07626278,,,133.42959032779638,6468503421.997102
United States,2010,Boys,12,0.240027297,0.46781126,0.075718196,,,133.42959032779638,6468503421.997102
United States,2010,Girls,12,0.1879805,0.4072149,0.07141118,,,133.42959032779638,6468503421.997102
United States,2010,Boys,13,0.221351746,0.440263796,0.079085342,,,133.42959032779638,6468503421.997102
United States,2010,Girls,13,0.1732868,0.3846791,0.0648755,,,133.42959032779638,6468503421.997102
United States,2010,Boys,14,0.202800912,0.40985857,0.082235736,,,133.42959032779638,6468503421.997102
United States,2010,Girls,14,0.1611627,0.362967,0.05829136,,,133.42959032779638,6468503421.997102
United States,2010,Boys,15,0.186982431,0.381192215,0.084788063,,,133.42959032779638,6468503421.997102
United States,2010,Girls,15,0.1541734,0.3464225,0.05280663,,,133.42959032779638,6468503421.997102
United States,2010,Boys,16,0.176221754,0.358584283,0.086443549,,,133.42959032779638,6468503421.997102
United States,2010,Girls,16,0.1547202,0.3390589,0.04913754,,,133.42959032779638,6468503421.997102
United States,2010,Boys,17,0.172726742,0.346116004,0.087036154,,,133.42959032779638,6468503421.997102
United States,2010,Girls,17,0.1656676,0.3450873,0.04782061,,,133.42959032779638,6468503421.997102
United States,2010,Boys,18,0.178296894,0.348619286,0.085887514,,,133.42959032779638,6468503421.997102
United States,2010,Girls,18,0.1896402,0.368098,0.04933639,,,133.42959032779638,6468503421.997102
United States,2010,Boys,19,0.181020412,0.389177693,0.076395516,,,133.42959032779638,6468503421.997102
United States,2010,Girls,19,0.1972756,0.3799808,0.05704312,,,133.42959032779638,6468503421.997102
United States,2011,Boys,5,0.187152045,0.390799029,0.061192308,,,133.42959032779638,6468503421.997102
United States,2011,Girls,5,0.1603042,0.3436667,0.05619485,,,133.42959032779638,6468503421.997102
United States,2011,Boys,6,0.219626732,0.409947886,0.06424413,,,133.42959032779638,6468503421.997102
United States,2011,Girls,6,0.1817684,0.3665096,0.0560732,,,133.42959032779638,6468503421.997102
United States,2011,Boys,7,0.24571179,0.438939359,0.065936824,,,133.42959032779638,6468503421.997102
United States,2011,Girls,7,0.2000051,0.3932505,0.06024446,,,133.42959032779638,6468503421.997102
United States,2011,Boys,8,0.263396883,0.468790027,0.066897375,,,133.42959032779638,6468503421.997102
United States,2011,Girls,8,0.2127837,0.4179402,0.0668553,,,133.42959032779638,6468503421.997102
United States,2011,Boys,9,0.271441954,0.491577614,0.067869751,,,133.42959032779638,6468503421.997102
United States,2011,Girls,9,0.2181526,0.4346902,0.07360783,,,133.42959032779638,6468503421.997102
United States,2011,Boys,10,0.269485931,0.499797456,0.069564637,,,133.42959032779638,6468503421.997102
United States,2011,Girls,10,0.2148494,0.4381244,0.07713154,,,133.42959032779638,6468503421.997102
United States,2011,Boys,11,0.259042658,0.491786716,0.072166965,,,133.42959032779638,6468503421.997102
United States,2011,Girls,11,0.2042682,0.4281239,0.07581496,,,133.42959032779638,6468503421.997102
United States,2011,Boys,12,0.243008764,0.471732074,0.075344008,,,133.42959032779638,6468503421.997102
United States,2011,Girls,12,0.1899124,0.4093971,0.07098723,,,133.42959032779638,6468503421.997102
United States,2011,Boys,13,0.224266566,0.444146433,0.078711054,,,133.42959032779638,6468503421.997102
United States,2011,Girls,13,0.1751334,0.3867789,0.06448158,,,133.42959032779638,6468503421.997102
United States,2011,Boys,14,0.205631903,0.413676199,0.081862759,,,133.42959032779638,6468503421.997102
United States,2011,Girls,14,0.1629282,0.3649811,0.05792705,,,133.42959032779638,6468503421.997102
United States,2011,Boys,15,0.189728165,0.384929694,0.084416648,,,133.42959032779638,6468503421.997102
United States,2011,Girls,15,0.1558834,0.3483697,0.05246664,,,133.42959032779638,6468503421.997102
United States,2011,Boys,16,0.17890556,0.362252466,0.086072445,,,133.42959032779638,6468503421.997102
United States,2011,Girls,16,0.1564204,0.3409804,0.04881302,,,133.42959032779638,6468503421.997102
United States,2011,Boys,17,0.175399569,0.349758335,0.086662806,,,133.42959032779638,6468503421.997102
United States,2011,Girls,17,0.1674186,0.3470413,0.0474994,,,133.42959032779638,6468503421.997102
United States,2011,Boys,18,0.181022728,0.35230004,0.085511197,,,133.42959032779638,6468503421.997102
United States,2011,Girls,18,0.1915003,0.3701414,0.04900341,,,133.42959032779638,6468503421.997102
United States,2011,Boys,19,0.183517934,0.392634932,0.07608701,,,133.42959032779638,6468503421.997102
United States,2011,Girls,19,0.1990799,0.3819728,0.05669009,,,133.42959032779638,6468503421.997102
United States,2012,Boys,5,0.189697528,0.394316808,0.06090641,,,133.42959032779638,6468503421.997102
United States,2012,Girls,5,0.1619766,0.3455693,0.0558663,,,133.42959032779638,6468503421.997102
United States,2012,Boys,6,0.222366092,0.413583622,0.063935402,,,133.42959032779638,6468503421.997102
United States,2012,Girls,6,0.1835448,0.3684917,0.05573792,,,133.42959032779638,6468503421.997102
United States,2012,Boys,7,0.248560327,0.442654768,0.065613614,,,133.42959032779638,6468503421.997102
United States,2012,Girls,7,0.2018648,0.3953077,0.05988783,,,133.42959032779638,6468503421.997102
United States,2012,Boys,8,0.26629029,0.472545049,0.066565461,,,133.42959032779638,6468503421.997102
United States,2012,Girls,8,0.2147012,0.4200558,0.06647042,,,133.42959032779638,6468503421.997102
United States,2012,Boys,9,0.274338403,0.49534064,0.067532488,,,133.42959032779638,6468503421.997102
United States,2012,Girls,9,0.2200968,0.4368378,0.07319773,,,133.42959032779638,6468503421.997102
United States,2012,Boys,10,0.27236643,0.503556921,0.06922336,,,133.42959032779638,6468503421.997102
United States,2012,Girls,10,0.2167852,0.440272,0.07671143,,,133.42959032779638,6468503421.997102
United States,2012,Boys,11,0.261898793,0.495543599,0.07182242,,,133.42959032779638,6468503421.997102
United States,2012,Girls,11,0.2061634,0.4302406,0.07540401,,,133.42959032779638,6468503421.997102
United States,2012,Boys,12,0.245827637,0.475479734,0.074997559,,,133.42959032779638,6468503421.997102
United States,2012,Girls,12,0.1917432,0.4114571,0.07059826,,,133.42959032779638,6468503421.997102
United States,2012,Boys,13,0.227029546,0.447864989,0.078364432,,,133.42959032779638,6468503421.997102
United States,2012,Girls,13,0.1768866,0.3887639,0.06412021,,,133.42959032779638,6468503421.997102
United States,2012,Boys,14,0.208322756,0.417340658,0.081517332,,,133.42959032779638,6468503421.997102
United States,2012,Girls,14,0.1646071,0.3668875,0.05759283,,,133.42959032779638,6468503421.997102
United States,2012,Boys,15,0.192344401,0.388524906,0.084072669,,,133.42959032779638,6468503421.997102
United States,2012,Girls,15,0.1575107,0.3502142,0.05215467,,,133.42959032779638,6468503421.997102
United States,2012,Boys,16,0.181467231,0.365786934,0.085728708,,,133.42959032779638,6468503421.997102
United States,2012,Girls,16,0.1580374,0.3428007,0.04851517,,,133.42959032779638,6468503421.997102
United States,2012,Boys,17,0.177952193,0.35327071,0.086316802,,,133.42959032779638,6468503421.997102
United States,2012,Girls,17,0.1690806,0.3488906,0.04720457,,,133.42959032779638,6468503421.997102
United States,2012,Boys,18,0.183623667,0.355847814,0.085162209,,,133.42959032779638,6468503421.997102
United States,2012,Girls,18,0.1932592,0.3720712,0.04869784,,,133.42959032779638,6468503421.997102
United States,2012,Boys,19,0.185899195,0.395956465,0.075803339,,,133.42959032779638,6468503421.997102
United States,2012,Girls,19,0.2007864,0.3838523,0.05636521,,,133.42959032779638,6468503421.997102
United States,2013,Boys,5,0.192157827,0.397707717,0.060642077,,,133.42959032779638,6468503421.997102
United States,2013,Girls,5,0.1636077,0.3474209,0.05556754,,,133.42959032779638,6468503421.997102
United States,2013,Boys,6,0.224998536,0.417079035,0.063649022,,,133.42959032779638,6468503421.997102
United States,2013,Girls,6,0.1852692,0.3704139,0.05543323,,,133.42959032779638,6468503421.997102
United States,2013,Boys,7,0.251286694,0.446216802,0.065313691,,,133.42959032779638,6468503421.997102
United States,2013,Girls,7,0.203664,0.3972966,0.05956415,,,133.42959032779638,6468503421.997102
United States,2013,Boys,8,0.269052865,0.476136719,0.06625772,,,133.42959032779638,6468503421.997102
United States,2013,Girls,8,0.2165527,0.4220965,0.06612164,,,133.42959032779638,6468503421.997102
United States,2013,Boys,9,0.277101066,0.498934549,0.067220064,,,133.42959032779638,6468503421.997102
United States,2013,Girls,9,0.2219728,0.4389069,0.07282656,,,133.42959032779638,6468503421.997102
United States,2013,Boys,10,0.275114748,0.507146153,0.068907221,,,133.42959032779638,6468503421.997102
United States,2013,Girls,10,0.2186542,0.4423411,0.07633153,,,133.42959032779638,6468503421.997102
United States,2013,Boys,11,0.264627946,0.499133416,0.0715029,,,133.42959032779638,6468503421.997102
United States,2013,Girls,11,0.2079966,0.4322825,0.07503263,,,133.42959032779638,6468503421.997102
United States,2013,Boys,12,0.248527629,0.479067141,0.07467564,,,133.42959032779638,6468503421.997102
United States,2013,Girls,12,0.1935184,0.4134484,0.07024689,,,133.42959032779638,6468503421.997102
United States,2013,Boys,13,0.229683837,0.451433204,0.078041516,,,133.42959032779638,6468503421.997102
United States,2013,Girls,13,0.1785911,0.3906871,0.06379377,,,133.42959032779638,6468503421.997102
United States,2013,Boys,14,0.210915864,0.420866614,0.081194579,,,133.42959032779638,6468503421.997102
United States,2013,Girls,14,0.1662426,0.3687383,0.05729077,,,133.42959032779638,6468503421.997102
United States,2013,Boys,15,0.194872808,0.391993436,0.083750314,,,133.42959032779638,6468503421.997102
United States,2013,Girls,15,0.1590974,0.3520073,0.05187255,,,133.42959032779638,6468503421.997102
United States,2013,Boys,16,0.183948064,0.369204129,0.085405732,,,133.42959032779638,6468503421.997102
United States,2013,Girls,16,0.1596132,0.3445704,0.04824566,,,133.42959032779638,6468503421.997102
United States,2013,Boys,17,0.180426209,0.356670303,0.085991076,,,133.42959032779638,6468503421.997102
United States,2013,Girls,17,0.1706957,0.3506858,0.04693772,,,133.42959032779638,6468503421.997102
United States,2013,Boys,18,0.186142025,0.359279809,0.084833703,,,133.42959032779638,6468503421.997102
United States,2013,Girls,18,0.1949606,0.3739387,0.04842138,,,133.42959032779638,6468503421.997102
